measure,query_id,score
precision_at_10,449,0.0
precision_at_10,450,0.4
ndcg_1000,401,0.06894115413470564
ndcg_1000,402,0.5307212739772434
ndcg_1000,403,0.7756184235923638
ndcg_1000,404,0.0
ndcg_1000,405,0.06544023194852022
ndcg_1000,406,0.4732301647914542
ndcg_1000,407,0.6131471927654584
ndcg_1000,408,0.1598934439680038
ndcg_1000,409,0.0
ndcg_1000,410,1.0
ndcg_1000,411,0.0
ndcg_1000,412,0.4341341605262388
ndcg_1000,413,0.0
ndcg_1000,414,0.0
ndcg_1000,415,0.13012668333070054
ndcg_1000,417,0.4358704600269217
ndcg_1000,418,0.0
ndcg_1000,419,0.6131471927654584
ndcg_1000,420,0.6055795057416808
ndcg_1000,421,0.038800293177871176
ndcg_1000,422,0.16812753627111746
ndcg_1000,424,0.10673005576971818
ndcg_1000,425,0.6265130897697834
ndcg_1000,426,0.2701962884746054
ndcg_1000,427,1.0
ndcg_1000,428,0.13905617951077562
ndcg_1000,429,0.46927872602275644
ndcg_1000,430,0.30078518014914984
ndcg_1000,431,0.37196603600423234
ndcg_1000,432,0.0
ndcg_1000,433,0.0
ndcg_1000,434,0.14434031438272124
ndcg_1000,435,0.0
ndcg_1000,436,0.4512376968469067
ndcg_1000,438,0.1903427326470138
ndcg_1000,439,0.0
ndcg_1000,440,0.3423564061662196
ndcg_1000,441,0.7629544816655227
ndcg_1000,442,0.1670273872757036
ndcg_1000,443,0.18050402664948448
ndcg_1000,445,0.17830370968320602
ndcg_1000,446,0.042512356679180144
ndcg_1000,448,0.0
ndcg_1000,449,0.0
ndcg_1000,450,0.4407902436509676
